TaskID,Input1,Output8_1,Output16_1,Dataframe
58,22,1032.0,1015.0,Train
58,23,1059.0,903.0,Train
58,24,992.0,765.0,Train
58,25,851.0,695.0,Train
58,26,766.0,619.0,Train
58,27,598.0,520.0,Train
58,28,746.0,500.0,Train
58,29,688.0,469.0,Train
58,30,655.0,389.0,Train
58,31,743.0,445.0,Train
58,32,797.0,631.0,Train
58,33,975.0,798.0,Train
58,34,972.0,901.0,Train
58,35,1191.0,994.0,Train
58,36,1138.0,969.0,Train
58,37,915.0,778.0,Train
58,38,844.0,884.0,Train
58,39,884.0,794.0,Train
58,40,894.0,715.0,Train
58,41,917.0,612.0,Train
58,42,972.0,667.0,Train
58,43,985.0,782.0,Train
58,44,1005.0,980.0,Train
58,45,1046.0,1187.0,Train
58,46,1103.0,1294.0,Train
58,47,1019.0,996.0,Train
58,48,952.0,680.0,Train
58,49,857.0,632.0,Train
58,50,696.0,579.0,Train
58,51,712.0,519.0,Train
58,52,648.0,479.0,Train
58,53,712.0,474.0,Train
58,54,685.0,393.0,Train
58,55,770.0,545.0,Train
58,56,870.0,1027.0,Train
58,57,1025.0,1113.0,Train
58,58,1151.0,1114.0,Train
58,59,1201.0,1279.0,Train
58,60,1271.0,967.0,Train
58,61,1235.0,999.0,Train
58,62,1163.0,1078.0,Train
58,63,1160.0,1178.0,Train
58,64,1224.0,1092.0,Train
58,65,1254.0,1108.0,Train
58,66,1218.0,1034.0,Train
58,67,1358.0,1060.0,Train
58,68,1291.0,1241.0,Train
58,69,1230.0,1293.0,Train
58,70,1302.0,1245.0,Train
58,71,1215.0,1103.0,Train
59,0,1039.0,753.0,Train
59,1,966.0,683.0,Train
59,2,884.0,603.0,Train
59,3,672.0,542.0,Train
59,4,800.0,503.0,Train
59,5,816.0,532.0,Train
59,6,752.0,455.0,Train
59,7,897.0,587.0,Train
59,8,941.0,1069.0,Train
59,9,1182.0,1200.0,Train
59,10,1247.0,1251.0,Train
59,11,1245.0,1408.0,Train
59,12,1342.0,1127.0,Train
59,13,1328.0,1146.0,Train
59,14,1319.0,1290.0,Train
59,15,1332.0,1181.0,Train
59,16,1362.0,1284.0,Train
59,17,1355.0,1238.0,Train
59,18,1346.0,1204.0,Train
59,19,1430.0,1258.0,Train
59,20,1315.0,1286.0,Train
59,21,1225.0,1197.0,Train
59,22,1329.0,1255.0,Train
59,23,1338.0,1180.0,Train
59,24,1116.0,811.0,Train
59,25,944.0,667.0,Train
59,26,934.0,608.0,Train
59,27,726.0,567.0,Train
59,28,899.0,522.0,Train
59,29,844.0,509.0,Train
59,30,773.0,427.0,Train
59,31,884.0,593.0,Train
59,32,944.0,1149.0,Train
59,33,1191.0,1203.0,Train
59,34,1309.0,1194.0,Train
59,35,1262.0,1235.0,Train
59,36,1392.0,1111.0,Train
59,37,1274.0,1145.0,Train
59,38,1180.0,1119.0,Train
59,39,1225.0,1091.0,Train
59,40,1210.0,1137.0,Train
59,41,1193.0,1104.0,Train
59,42,1255.0,983.0,Train
59,43,1291.0,1110.0,Train
59,44,1191.0,1155.0,Train
59,45,1171.0,1076.0,Train
59,46,1180.0,1143.0,Train
59,47,1200.0,996.0,Train
59,48,991.0,715.0,Train
59,49,900.0,653.0,Train
59,50,807.0,596.0,Train
59,51,658.0,551.0,Train
59,52,806.0,503.0,Train
59,53,780.0,487.0,Train
59,54,777.0,438.0,Train
59,55,815.0,622.0,Train
59,56,921.0,1127.0,Train
59,57,1082.0,1209.0,Train
59,58,1180.0,1271.0,Train
59,59,1163.0,1332.0,Train
59,60,1178.0,1120.0,Train
59,61,1130.0,1142.0,Train
59,62,1147.0,1360.0,Train
59,63,1167.0,1225.0,Train
59,64,1063.0,1193.0,Train
59,65,1042.0,1172.0,Train
59,66,1076.0,1036.0,Train
59,67,1154.0,1129.0,Train
59,68,1113.0,1183.0,Train
59,69,1019.0,1082.0,Train
59,70,1157.0,1133.0,Train
59,71,1076.0,973.0,Train
60,0,995.0,731.0,Train
60,1,895.0,606.0,Train
60,2,787.0,555.0,Train
60,3,635.0,516.0,Train
60,4,811.0,476.0,Train
60,5,745.0,478.0,Train
60,6,695.0,437.0,Train
60,7,856.0,556.0,Train
60,8,935.0,1187.0,Train
60,9,1130.0,1159.0,Train
60,10,1173.0,1197.0,Train
60,11,1097.0,1373.0,Train
60,12,1208.0,1048.0,Train
60,13,1184.0,1124.0,Train
60,14,1085.0,1155.0,Train
60,15,1126.0,1181.0,Train
60,16,1092.0,1183.0,Train
60,17,1083.0,1047.0,Train
60,18,1191.0,775.0,Train
60,19,1267.0,986.0,Train
60,20,1120.0,1066.0,Train
60,21,1109.0,1006.0,Train
60,22,1174.0,1139.0,Train
60,23,1089.0,1047.0,Train
60,24,959.0,800.0,Train
60,25,963.0,650.0,Train
60,26,861.0,615.0,Train
60,27,831.0,516.0,Train
60,28,699.0,509.0,Train
60,29,750.0,514.0,Train
60,30,692.0,388.0,Train
60,31,753.0,471.0,Train
60,32,911.0,676.0,Train
60,33,1110.0,596.0,Train
60,34,1062.0,878.0,Train
60,35,1085.0,935.0,Train
60,36,1242.0,766.0,Train
60,37,1062.0,688.0,Train
60,38,1073.0,852.0,Train
60,39,1039.0,872.0,Train
60,40,996.0,925.0,Train
60,41,1002.0,918.0,Train
60,42,920.0,983.0,Train
60,43,1011.0,996.0,Train
60,44,941.0,1181.0,Train
60,45,904.0,1181.0,Train
60,46,989.0,1334.0,Train
60,47,955.0,1193.0,Train
60,48,951.0,1014.0,Train
60,49,867.0,865.0,Train
60,50,770.0,779.0,Train
60,51,581.0,695.0,Train
60,52,723.0,673.0,Train
60,53,726.0,622.0,Train
60,54,658.0,440.0,Train
60,55,726.0,440.0,Train
60,56,736.0,670.0,Train
60,57,918.0,647.0,Train
60,58,995.0,749.0,Train
60,59,998.0,918.0,Train
60,60,1046.0,890.0,Train
60,61,922.0,698.0,Train
60,62,817.0,709.0,Train
60,63,763.0,689.0,Train
60,64,739.0,657.0,Train
60,65,806.0,573.0,Train
60,66,824.0,642.0,Train
60,67,975.0,781.0,Train
60,68,911.0,945.0,Train
60,69,988.0,1001.0,Train
60,70,1071.0,1089.0,Train
60,71,972.0,912.0,Train
61,0,860.0,671.0,Train
61,1,774.0,579.0,Train
61,2,679.0,518.0,Train
61,3,565.0,482.0,Train
61,4,722.0,452.0,Train
61,5,679.0,482.0,Train
61,6,595.0,366.0,Train
61,7,671.0,516.0,Train
61,8,776.0,1123.0,Train
61,9,897.0,1226.0,Train
61,10,1077.0,1184.0,Train
61,11,1147.0,1222.0,Train
61,12,1174.0,1095.0,Train
61,13,1140.0,1072.0,Train
61,14,1079.0,1249.0,Train
61,15,1009.0,1107.0,Train
61,16,1033.0,1100.0,Train
61,17,1076.0,967.0,Train
61,18,1157.0,1027.0,Train
61,19,1184.0,1186.0,Train
61,20,1053.0,1158.0,Train
61,21,1143.0,1036.0,Train
61,22,1092.0,1140.0,Train
61,23,1096.0,1005.0,Train
61,24,975.0,705.0,Train
61,25,841.0,609.0,Train
61,26,763.0,561.0,Train
61,27,759.0,510.0,Train
61,28,720.0,491.0,Train
61,29,767.0,476.0,Train
61,30,682.0,430.0,Train
61,31,712.0,562.0,Train
61,32,883.0,932.0,Train
61,33,1082.0,910.0,Train
61,34,1144.0,868.0,Train
61,35,1141.0,964.0,Train
61,36,1191.0,897.0,Train
61,37,1221.0,858.0,Train
61,38,1075.0,957.0,Train
61,39,1096.0,926.0,Train
61,40,1083.0,922.0,Train
61,41,1103.0,900.0,Train
61,42,1065.0,925.0,Train
61,43,1244.0,1041.0,Train
61,44,1079.0,1062.0,Train
61,45,1080.0,1100.0,Train
61,46,1147.0,1210.0,Train
61,47,1123.0,913.0,Train
61,48,952.0,641.0,Train
61,49,838.0,599.0,Train
61,50,723.0,549.0,Train
61,51,746.0,488.0,Train
61,52,664.0,478.0,Train
61,53,699.0,481.0,Train
61,54,655.0,367.0,Train
61,55,736.0,532.0,Train
61,56,837.0,1030.0,Train
61,57,1076.0,996.0,Train
61,58,1105.0,1046.0,Train
61,59,1222.0,1264.0,Train
61,60,1208.0,923.0,Train
61,61,1154.0,950.0,Train
61,62,1051.0,998.0,Train
61,63,1075.0,968.0,Train
61,64,1019.0,967.0,Train
61,65,1032.0,932.0,Train
61,66,1129.0,909.0,Train
61,67,1319.0,1040.0,Train
61,68,1244.0,1136.0,Train
61,69,1156.0,1026.0,Train
61,70,1207.0,1222.0,Train
61,71,1160.0,1056.0,Train
62,0,986.0,736.0,Train
62,1,844.0,638.0,Train
62,2,746.0,599.0,Train
62,3,645.0,562.0,Train
62,4,803.0,497.0,Train
62,5,767.0,490.0,Train
62,6,692.0,417.0,Train
62,7,749.0,552.0,Train
62,8,814.0,1146.0,Train
62,9,1020.0,1203.0,Train
62,10,1119.0,1130.0,Train
62,11,1158.0,1253.0,Train
62,12,1078.0,1094.0,Train
62,13,1080.0,1044.0,Train
62,14,1103.0,1235.0,Train
62,15,1056.0,1193.0,Train
62,16,1065.0,1276.0,Train
62,17,989.0,1261.0,Train
62,18,986.0,1073.0,Train
62,19,1073.0,1107.0,Train
62,20,1167.0,1114.0,Train
62,21,1062.0,1095.0,Train
62,22,1094.0,1204.0,Train
62,23,1089.0,958.0,Train
62,24,1001.0,648.0,Train
62,25,867.0,563.0,Train
62,26,800.0,529.0,Train
62,27,787.0,478.0,Train
62,28,689.0,460.0,Train
62,29,718.0,443.0,Train
62,30,642.0,408.0,Train
62,31,780.0,491.0,Train
62,32,907.0,1159.0,Train
62,33,1110.0,1213.0,Train
62,34,1170.0,1238.0,Train
62,35,1197.0,1385.0,Train
62,36,1260.0,1081.0,Train
62,37,1198.0,1073.0,Train
62,38,1173.0,1206.0,Train
62,39,1110.0,1215.0,Train
62,40,1123.0,1242.0,Train
62,41,1173.0,1139.0,Train
62,42,1079.0,976.0,Train
62,43,1140.0,1009.0,Train
62,44,1066.0,1161.0,Train
62,45,1099.0,1139.0,Train
62,46,1180.0,1180.0,Train
62,47,1103.0,1059.0,Train
62,48,1025.0,766.0,Train
62,49,945.0,647.0,Train
62,50,810.0,590.0,Train
62,51,659.0,526.0,Train
62,52,756.0,488.0,Train
62,53,726.0,475.0,Train
62,54,659.0,456.0,Train
62,55,760.0,509.0,Train
62,56,915.0,752.0,Train
62,57,1053.0,845.0,Train
62,58,1175.0,836.0,Train
62,59,1193.0,941.0,Train
62,60,1200.0,994.0,Train
62,61,1173.0,985.0,Train
62,62,1247.0,925.0,Train
62,63,1214.0,1008.0,Train
62,64,1127.0,929.0,Train
62,65,1134.0,931.0,Train
62,66,1025.0,899.0,Train
62,67,1055.0,907.0,Train
62,68,1042.0,1052.0,Train
62,69,974.0,1074.0,Train
62,70,1055.0,1200.0,Train
62,71,992.0,1091.0,Train
63,0,951.0,877.0,Train
63,1,848.0,804.0,Train
63,2,759.0,738.0,Train
63,3,632.0,666.0,Train
63,4,777.0,632.0,Train
63,5,726.0,538.0,Train
63,6,703.0,447.0,Train
63,7,750.0,471.0,Train
63,8,853.0,676.0,Train
63,9,833.0,759.0,Train
63,10,952.0,743.0,Train
63,11,1103.0,944.0,Train
63,12,1109.0,900.0,Train
63,13,1012.0,827.0,Train
63,14,867.0,871.0,Train
63,15,861.0,789.0,Train
63,16,837.0,680.0,Train
63,17,840.0,673.0,Train
63,18,885.0,747.0,Train
63,19,948.0,817.0,Train
63,20,1006.0,910.0,Train
63,21,1055.0,1028.0,Train
63,22,1123.0,1238.0,Train
63,23,1012.0,1028.0,Train
63,24,884.0,762.0,Train
63,25,813.0,637.0,Train
63,26,719.0,531.0,Train
63,27,601.0,500.0,Train
63,28,739.0,459.0,Train
63,29,686.0,469.0,Train
63,30,618.0,373.0,Train
63,31,739.0,572.0,Train
63,32,860.0,1152.0,Train
63,33,972.0,1181.0,Train
63,34,1238.0,1200.0,Train
63,35,1338.0,1326.0,Train
63,36,1272.0,1072.0,Train
63,37,1181.0,1023.0,Train
63,38,1060.0,1155.0,Train
63,39,998.0,986.0,Train
63,40,945.0,1005.0,Train
63,41,978.0,982.0,Train
63,42,1026.0,900.0,Train
63,43,1201.0,1054.0,Train
63,44,1150.0,1197.0,Train
63,45,1234.0,1062.0,Train
63,46,1180.0,1183.0,Train
63,47,1153.0,983.0,Train
63,48,968.0,683.0,Train
63,49,884.0,605.0,Train
63,50,773.0,557.0,Train
63,51,766.0,488.0,Train
63,52,722.0,485.0,Train
63,53,755.0,501.0,Train
63,54,692.0,388.0,Train
63,55,811.0,643.0,Train
63,56,797.0,1062.0,Train
63,57,908.0,1076.0,Train
63,58,1113.0,1043.0,Train
63,59,1077.0,1254.0,Train
63,60,1191.0,999.0,Train
63,61,1204.0,1029.0,Train
63,62,1019.0,1168.0,Train
63,63,1011.0,1136.0,Train
63,64,901.0,1085.0,Train
63,65,1049.0,1152.0,Train
63,66,1076.0,1104.0,Train
63,67,1258.0,1152.0,Train
63,68,1167.0,1047.0,Train
63,69,1042.0,1105.0,Train
63,70,1127.0,1132.0,Train
63,71,1086.0,976.0,Train
64,0,897.0,720.0,Train
64,1,824.0,618.0,Train
64,2,759.0,564.0,Train
64,3,668.0,525.0,Train
64,4,695.0,503.0,Train
64,5,668.0,491.0,Train
64,6,618.0,449.0,Train
64,7,746.0,673.0,Train
64,8,867.0,1066.0,Train
64,9,968.0,1105.0,Train
64,10,1065.0,1047.0,Train
64,11,1089.0,1172.0,Train
64,12,1281.0,976.0,Train
64,13,1190.0,1066.0,Train
64,14,1082.0,1142.0,Train
64,15,1048.0,1049.0,Train
64,16,1110.0,1055.0,Train
64,17,1157.0,1165.0,Train
64,18,1148.0,993.0,Train
64,19,1167.0,1018.0,Train
64,20,1140.0,1084.0,Train
64,21,1026.0,1178.0,Train
64,22,1225.0,1216.0,Train
64,23,1139.0,964.0,Train
64,24,938.0,733.0,Train
64,25,874.0,645.0,Train
64,26,770.0,576.0,Train
64,27,786.0,491.0,Train
64,28,742.0,488.0,Train
64,29,682.0,488.0,Train
64,30,767.0,366.0,Train
64,31,854.0,622.0,Train
64,32,851.0,1289.0,Train
64,33,954.0,1199.0,Train
64,34,1052.0,1127.0,Train
64,35,1144.0,1260.0,Train
64,36,1305.0,1113.0,Train
64,37,1238.0,1158.0,Train
64,38,1133.0,1261.0,Train
64,39,1066.0,1290.0,Train
64,40,1110.0,1140.0,Train
64,41,1252.0,1168.0,Train
64,42,1264.0,1108.0,Train
64,43,1130.0,1095.0,Train
64,44,1144.0,1037.0,Train
64,45,1082.0,1164.0,Train
64,46,1113.0,1203.0,Train
64,47,1184.0,1034.0,Train
64,48,1019.0,756.0,Train
64,49,918.0,605.0,Train
64,50,800.0,567.0,Train
64,51,753.0,519.0,Train
64,52,730.0,491.0,Train
64,53,722.0,473.0,Train
64,54,675.0,418.0,Train
64,55,781.0,573.0,Train
64,56,891.0,1174.0,Train
64,57,1089.0,1172.0,Train
64,58,1207.0,1216.0,Train
64,59,1190.0,1451.0,Train
64,60,1206.0,1110.0,Train
64,61,1153.0,1139.0,Train
64,62,1133.0,1373.0,Train
64,63,1157.0,1273.0,Train
64,64,1121.0,1273.0,Train
64,65,1193.0,1185.0,Train
64,66,1148.0,1172.0,Train
64,67,1175.0,1175.0,Train
64,68,1144.0,1111.0,Train
64,69,1100.0,1021.0,Train
64,70,1198.0,1149.0,Train
64,71,1171.0,944.0,Train
65,0,1079.0,779.0,Train
65,1,949.0,678.0,Train
65,2,780.0,592.0,Train
65,3,763.0,529.0,Train
65,4,692.0,488.0,Train
65,5,685.0,512.0,Train
65,6,621.0,385.0,Train
65,7,733.0,427.0,Train
65,8,843.0,692.0,Train
65,9,1009.0,820.0,Train
65,10,1005.0,904.0,Train
65,11,1003.0,1005.0,Train
65,12,1204.0,947.0,Train
65,13,1258.0,826.0,Train
65,14,1123.0,929.0,Train
65,15,1103.0,926.0,Train
65,16,1130.0,842.0,Train
65,17,1076.0,952.0,Train
65,18,1049.0,827.0,Train
65,19,995.0,893.0,Train
65,20,975.0,1120.0,Train
65,21,989.0,1327.0,Train
65,22,1049.0,1417.0,Train
65,23,1087.0,1241.0,Train
65,24,989.0,974.0,Train
65,25,874.0,932.0,Train
65,26,767.0,897.0,Train
65,27,592.0,836.0,Train
65,28,733.0,798.0,Train
65,29,711.0,798.0,Train
65,30,678.0,634.0,Train
65,31,722.0,599.0,Train
65,32,807.0,903.0,Train
65,33,870.0,871.0,Train
65,34,968.0,932.0,Train
65,35,1086.0,1002.0,Train
65,36,952.0,903.0,Train
65,37,958.0,819.0,Train
65,38,837.0,679.0,Train
65,39,841.0,507.0,Train
65,40,827.0,498.0,Train
65,41,881.0,466.0,Train
65,42,920.0,538.0,Train
65,43,1090.0,596.0,Train
65,44,1126.0,810.0,Train
65,45,1211.0,939.0,Train
65,46,1190.0,1092.0,Train
65,47,1069.0,932.0,Train
65,48,914.0,647.0,Train
65,49,823.0,586.0,Train
65,50,732.0,551.0,Train
65,51,723.0,485.0,Train
65,52,661.0,479.0,Train
65,53,696.0,500.0,Train
65,54,611.0,409.0,Train
65,55,723.0,558.0,Train
65,56,924.0,1094.0,Train
65,57,935.0,1165.0,Train
65,58,1181.0,1203.0,Train
65,59,1248.0,1212.0,Train
65,60,1251.0,1073.0,Train
65,61,1252.0,1213.0,Train
65,62,1099.0,1382.0,Train
65,63,1100.0,1309.0,Train
65,64,1113.0,1232.0,Train
65,65,1146.0,1229.0,Train
65,66,1147.0,1264.0,Train
65,67,1325.0,1255.0,Train
65,68,1336.0,1407.0,Train
65,69,1245.0,1408.0,Train
65,70,1224.0,1417.0,Train
65,71,1146.0,1267.0,Train
66,0,1026.0,926.0,Train
66,1,968.0,708.0,Train
66,2,864.0,608.0,Train
66,3,813.0,545.0,Train
66,4,743.0,497.0,Train
66,5,827.0,525.0,Train
66,6,709.0,434.0,Train
66,7,854.0,730.0,Train
66,8,948.0,1402.0,Train
66,9,1180.0,1529.0,Train
66,10,1342.0,1466.0,Train
66,11,1366.0,1519.0,Train
66,12,1434.0,1035.0,Train
66,13,1413.0,1203.0,Train
66,14,1217.0,1526.0,Train
66,15,1309.0,1411.0,Train
66,16,1302.0,1401.0,Train
66,17,1399.0,1463.0,Train
66,18,1450.0,1485.0,Train
66,19,1399.0,1324.0,Train
66,20,1477.0,1555.0,Train
66,21,1268.0,1439.0,Train
66,22,1326.0,1475.0,Train
66,23,1238.0,1332.0,Train
66,24,1086.0,1187.0,Train
66,25,993.0,997.0,Train
66,26,878.0,942.0,Train
66,27,840.0,888.0,Train
66,28,776.0,862.0,Train
66,29,816.0,887.0,Train
66,30,719.0,821.0,Train
66,31,868.0,906.0,Train
66,32,921.0,1504.0,Train
66,33,1215.0,1478.0,Train
66,34,1410.0,1283.0,Train
66,35,1407.0,1389.0,Train
66,36,1417.0,1210.0,Train
66,37,1385.0,1255.0,Train
66,38,1210.0,1424.0,Train
66,39,1353.0,1396.0,Train
66,40,1423.0,1434.0,Train
66,41,1359.0,1475.0,Train
66,42,1284.0,1481.0,Train
66,43,1423.0,1440.0,Train
66,44,1416.0,1380.0,Train
66,45,1261.0,1462.0,Train
66,46,1342.0,1523.0,Train
66,47,1170.0,1280.0,Train
66,48,979.0,967.0,Train
66,49,928.0,871.0,Train
66,50,837.0,824.0,Train
66,51,847.0,756.0,Train
66,52,756.0,731.0,Train
66,53,760.0,743.0,Train
66,54,770.0,672.0,Train
66,55,907.0,945.0,Train
66,56,1025.0,1366.0,Train
66,57,1160.0,1376.0,Train
66,58,1153.0,1434.0,Train
66,59,1359.0,1608.0,Train
66,60,1342.0,1408.0,Train
66,61,1387.0,1347.0,Train
66,62,1285.0,1443.0,Train
66,63,1285.0,1374.0,Train
66,64,1208.0,1190.0,Train
66,65,1295.0,1236.0,Train
66,66,1224.0,1223.0,Train
66,67,1265.0,1280.0,Train
66,68,1157.0,1437.0,Train
66,69,1116.0,1324.0,Train
66,70,1231.0,1236.0,Train
66,71,1184.0,1133.0,Train
67,0,1093.0,861.0,Train
67,1,962.0,820.0,Train
67,2,851.0,765.0,Train
67,3,837.0,737.0,Train
67,4,743.0,897.0,Train
67,5,770.0,887.0,Train
67,6,736.0,826.0,Train
67,7,890.0,1009.0,Train
67,8,914.0,1469.0,Train
67,9,1041.0,1516.0,Train
67,10,1204.0,1325.0,Train
67,11,1248.0,1468.0,Train
67,12,1366.0,1242.0,Train
67,13,1309.0,1197.0,Train
67,14,1237.0,1317.0,Train
67,15,1279.0,1449.0,Train
67,16,1194.0,1331.0,Train
67,17,1258.0,1206.0,Train
67,18,1147.0,1251.0,Train
67,19,1224.0,1447.0,Train
67,20,1278.0,1523.0,Train
67,21,1176.0,1579.0,Train
67,22,1248.0,1573.0,Train
67,23,1171.0,1308.0,Train
67,24,1018.0,925.0,Train
67,25,1005.0,871.0,Train
67,26,965.0,826.0,Train
67,27,827.0,763.0,Train
67,28,821.0,740.0,Train
67,29,818.0,744.0,Train
67,30,723.0,621.0,Train
67,31,745.0,724.0,Train
67,32,995.0,971.0,Train
67,33,1106.0,961.0,Train
67,34,1271.0,1095.0,Train
67,35,1241.0,1219.0,Train
67,36,1288.0,1167.0,Train
67,37,1322.0,901.0,Train
67,38,1291.0,894.0,Train
67,39,1341.0,861.0,Train
67,40,1181.0,922.0,Train
67,41,1102.0,880.0,Train
67,42,1214.0,814.0,Train
67,43,1302.0,839.0,Train
67,44,1365.0,938.0,Train
67,45,1208.0,1286.0,Train
67,46,1208.0,1325.0,Train
67,47,1121.0,1210.0,Train
67,48,1082.0,1062.0,Train
67,49,1078.0,957.0,Train
67,50,935.0,852.0,Train
67,51,827.0,769.0,Train
67,52,747.0,762.0,Train
67,53,796.0,763.0,Train
67,54,740.0,672.0,Train
67,55,799.0,611.0,Train
67,56,915.0,979.0,Train
67,57,1032.0,942.0,Train
67,58,1177.0,981.0,Train
67,59,1174.0,1063.0,Train
67,60,1208.0,1046.0,Train
67,61,1096.0,1025.0,Train
67,62,985.0,1009.0,Train
67,63,946.0,952.0,Train
67,64,1009.0,979.0,Train
67,65,972.0,910.0,Train
67,66,1082.0,954.0,Train
67,67,1117.0,1069.0,Train
67,68,1184.0,1289.0,Train
67,69,1205.0,1557.0,Train
67,70,1356.0,1644.0,Train
67,71,1211.0,1509.0,Train
68,0,1040.0,1111.0,Train
68,1,860.0,1000.0,Train
68,2,776.0,980.0,Train
68,3,709.0,900.0,Train
68,4,776.0,858.0,Train
68,5,794.0,888.0,Train
68,6,686.0,829.0,Train
68,7,784.0,868.0,Train
68,8,867.0,1229.0,Train
68,9,1025.0,1287.0,Train
68,10,1343.0,1427.0,Train
68,11,1399.0,1497.0,Train
68,12,1359.0,1271.0,Train
68,13,1426.0,1370.0,Train
68,14,1251.0,1396.0,Train
68,15,1195.0,1262.0,Train
68,16,1244.0,1229.0,Train
68,17,1207.0,1325.0,Train
68,18,1339.0,1322.0,Train
68,19,1463.0,1344.0,Train
68,20,1332.0,1602.0,Train
68,21,1230.0,1682.0,Train
68,22,1272.0,1645.0,Train
68,23,1171.0,1395.0,Train
68,24,1039.0,1034.0,Train
68,25,962.0,903.0,Train
68,26,844.0,839.0,Train
68,27,810.0,800.0,Train
68,28,759.0,759.0,Train
68,29,820.0,778.0,Train
68,30,733.0,702.0,Train
68,31,828.0,865.0,Train
68,32,1019.0,1382.0,Train
68,33,1235.0,1520.0,Train
68,34,1207.0,1465.0,Train
68,35,1261.0,1548.0,Train
68,36,1298.0,1296.0,Train
68,37,1214.0,1325.0,Train
68,38,1139.0,1402.0,Train
68,39,1153.0,1235.0,Train
68,40,1143.0,1206.0,Train
68,41,1326.0,1338.0,Train
68,42,1325.0,1388.0,Train
68,43,1470.0,1376.0,Train
68,44,1536.0,1634.0,Train
68,45,1508.0,1772.0,Train
68,46,1343.0,1798.0,Train
68,47,1221.0,1514.0,Train
68,48,1032.0,1187.0,Train
68,49,944.0,1114.0,Train
68,50,883.0,1082.0,Train
68,51,864.0,1025.0,Train
68,52,749.0,986.0,Train
68,53,749.0,989.0,Train
68,54,672.0,944.0,Train
68,55,867.0,1081.0,Train
68,56,972.0,1704.0,Train
68,57,1234.0,1480.0,Train
68,58,1295.0,1660.0,Train
68,59,1312.0,1694.0,Train
68,60,1325.0,1446.0,Train
68,61,1239.0,1436.0,Train
68,62,1171.0,1519.0,Train
68,63,1274.0,1570.0,Train
68,64,1197.0,1392.0,Train
68,65,1208.0,1500.0,Train
68,66,1363.0,1450.0,Train
68,67,1505.0,1354.0,Train
68,68,1349.0,1459.0,Train
68,69,1254.0,1490.0,Train
68,70,1197.0,1436.0,Train
68,71,1130.0,1289.0,Train
69,0,1005.0,878.0,Train
69,1,898.0,743.0,Train
69,2,814.0,715.0,Train
69,3,807.0,641.0,Train
69,4,733.0,615.0,Train
69,5,824.0,622.0,Train
69,6,743.0,580.0,Train
69,7,837.0,836.0,Train
69,8,878.0,1446.0,Train
69,9,1097.0,1398.0,Train
69,10,1264.0,1392.0,Train
69,11,1338.0,1542.0,Train
69,12,1429.0,1379.0,Train
69,13,1342.0,1391.0,Train
69,14,1315.0,1536.0,Train
69,15,1237.0,1510.0,Train
69,16,1130.0,1418.0,Train
69,17,1143.0,1321.0,Train
69,18,1307.0,1223.0,Train
69,19,1234.0,1315.0,Train
69,20,1194.0,1440.0,Train
69,21,1190.0,1606.0,Train
69,22,1230.0,1577.0,Train
69,23,1207.0,1414.0,Train
69,24,1025.0,1012.0,Train
69,25,908.0,904.0,Train
69,26,831.0,874.0,Train
69,27,810.0,785.0,Train
69,28,760.0,765.0,Train
69,29,809.0,777.0,Train
69,30,760.0,730.0,Train
69,31,850.0,1033.0,Train
69,32,927.0,1769.0,Train
69,33,1137.0,1734.0,Train
69,34,1292.0,1742.0,Train
69,35,1268.0,1821.0,Train
69,36,1342.0,1606.0,Train
69,37,1358.0,1763.0,Train
69,38,1218.0,1848.0,Train
69,39,1211.0,1753.0,Train
69,40,1137.0,1785.0,Train
69,41,1133.0,1516.0,Train
69,42,1211.0,1359.0,Train
69,43,1321.0,1296.0,Train
69,44,1383.0,1504.0,Train
69,45,1214.0,1602.0,Train
69,46,1298.0,1772.0,Train
69,47,1241.0,1556.0,Train
69,48,1066.0,1193.0,Train
69,49,942.0,1148.0,Train
69,50,867.0,1107.0,Train
69,51,850.0,990.0,Train
69,52,806.0,951.0,Train
69,53,855.0,954.0,Train
69,54,685.0,868.0,Train
69,55,770.0,985.0,Train
69,56,1016.0,1181.0,Train
69,57,1096.0,1414.0,Train
69,58,1184.0,1564.0,Train
69,59,1238.0,1427.0,Train
69,60,1225.0,1485.0,Train
69,61,1208.0,1216.0,Train
69,62,1245.0,1258.0,Train
69,63,1287.0,1212.0,Train
69,64,1318.0,1142.0,Train
69,65,1225.0,1223.0,Train
69,66,1208.0,1110.0,Train
69,67,1251.0,1236.0,Train
69,68,1254.0,1210.0,Train
69,69,1130.0,1357.0,Train
69,70,1103.0,1337.0,Train
69,71,1053.0,1260.0,Train
70,0,974.0,1063.0,Train
70,1,975.0,980.0,Train
70,2,898.0,915.0,Train
70,3,679.0,824.0,Train
70,4,803.0,775.0,Train
70,5,746.0,746.0,Train
70,6,743.0,503.0,Train
70,7,770.0,548.0,Train
70,8,996.0,788.0,Train
70,9,1042.0,926.0,Train
70,10,1143.0,1001.0,Train
70,11,1146.0,1059.0,Train
70,12,1119.0,1015.0,Train
70,13,984.0,970.0,Train
70,14,870.0,976.0,Train
70,15,907.0,970.0,Train
70,16,897.0,897.0,Train
70,17,971.0,819.0,Train
70,18,1093.0,885.0,Train
70,19,1100.0,1050.0,Train
70,20,1214.0,1156.0,Train
70,21,1281.0,1347.0,Train
70,22,1208.0,1242.0,Train
70,23,1106.0,1060.0,Train
70,24,1011.0,762.0,Train
70,25,851.0,698.0,Train
70,26,750.0,631.0,Train
